SensorID,time,Temperature,Humidity,GatewayID,Battery
62211613,2022-06-01T16:23:02Z,24.9,41.0,0642184907900342,3.669
62211613,2022-06-01T16:24:05Z,24.9,41.0,0642184907900342,3.669
62211613,2022-06-01T16:25:07Z,24.9,41.0,0642184907900342,3.669
62211613,2022-06-01T16:26:10Z,24.9,41.0,0642184907900342,3.669
62211613,2022-06-01T16:27:13Z,24.9,41.0,0642184907900342,3.669
62211613,2022-06-01T16:27:44Z,24.9,41.0,0642184907900342,3.669
62211613,2022-06-01T16:28:47Z,24.9,41.0,0642184907900342,3.669
62211613,2022-06-01T16:29:49Z,24.8,41.0,0642184907900342,3.669
62211613,2022-06-01T16:30:52Z,24.8,41.0,0642184907900342,3.669
62211613,2022-06-01T16:31:54Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:32:57Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:34:00Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:34:31Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:35:34Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:36:36Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:37:39Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:38:42Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:39:44Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:40:16Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:41:18Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:42:21Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:43:23Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:44:26Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:45:29Z,24.8,40.0,0642184907900342,3.669
62211613,2022-06-01T16:46:00Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:47:03Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:48:05Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:49:08Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:50:11Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:51:13Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:51:45Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:52:47Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:53:50Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:54:52Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:55:55Z,24.7,40.0,0642184907900342,3.669
